"poliza","sexo","circulacion","garantia","siniestros","ant_comp","ant_perm","edad","ant_veh"
8641129708,"Hombre","Urbano","No contratada",0,13,30,48,9
8641130906,"Mujer","No urbano","No contratada",0,13,21,39,0
8642331962,"Hombre","Urbano","Garantía daños propios contratada",1,13,34,52,0
8642629568,"Hombre","Urbano","No contratada",0,13,18,60,11
8644129838,"Hombre","Urbano","Garantía daños propios contratada",0,13,11,29,1
8644219523,"Hombre","Urbano","No contratada",0,13,33,51,17
8730030798,"Mujer","Urbano","No contratada",0,12,12,30,0
8730232418,"Hombre","No urbano","No contratada",0,12,17,35,9
8730334424,"Hombre","Urbano","No contratada",0,12,32,50,2
8730334452,"Hombre","Urbano","No contratada",0,12,12,30,0
8730489606,"Mujer","No urbano","Garantía daños propios contratada",0,12,11,29,12
8730830249,"Hombre","No urbano","No contratada",0,12,27,50,10
8731030872,"Hombre","No urbano","No contratada",0,12,22,40,12
8731032779,"Hombre","No urbano","No contratada",0,12,42,60,1
8731130083,"Mujer","Urbano","Garantía daños propios contratada",0,12,16,50,8
8731230704,"Hombre","Urbano","No contratada",0,12,15,40,12
8731430400,"Hombre","No urbano","No contratada",0,12,16,60,13
8731729227,"Hombre","No urbano","No contratada",0,12,24,50,4
8731733100,"Hombre","No urbano","No contratada",0,12,12,30,9
8731932511,"Hombre","No urbano","No contratada",0,12,28,60,8
8731932854,"Hombre","No urbano","No contratada",0,12,18,60,4
8732029839,"Mujer","No urbano","No contratada",0,12,21,39,6
8732330855,"Hombre","No urbano","No contratada",0,12,29,47,12
8732330915,"Hombre","No urbano","No contratada",0,12,15,40,4
8733529438,"Hombre","No urbano","Garantía daños propios contratada",1,12,24,42,8
8734132362,"Hombre","No urbano","No contratada",0,12,12,30,3
8734429214,"Hombre","No urbano","No contratada",0,12,12,30,12
8734633006,"Hombre","No urbano","No contratada",0,12,25,60,11
8734633656,"Hombre","No urbano","No contratada",0,12,22,60,12
8734730491,"Hombre","Urbano","No contratada",0,12,22,40,12
8735230071,"Mujer","Urbano","No contratada",0,12,12,30,1
8735729359,"Mujer","No urbano","No contratada",0,12,9,40,12
8736530858,"Hombre","No urbano","No contratada",0,12,11,29,7
8736531357,"Hombre","Urbano","No contratada",0,12,27,45,2
8736929460,"Hombre","Urbano","No contratada",0,12,44,62,0
8737029069,"Hombre","Urbano","No contratada",0,13,21,39,13
8737230051,"Hombre","Urbano","No contratada",0,12,23,50,13
8737230983,"Hombre","Urbano","Garantía daños propios contratada",0,12,23,60,6
8737629721,"Hombre","No urbano","Garantía daños propios contratada",0,12,17,50,1
8740430182,"Mujer","No urbano","No contratada",0,12,11,29,12
8740531422,"Hombre","Urbano","Garantía daños propios contratada",0,12,37,55,0
8740629631,"Hombre","No urbano","No contratada",0,12,11,29,12
8742029072,"Hombre","No urbano","Garantía daños propios contratada",0,13,32,50,2
8742229490,"Hombre","No urbano","Garantía daños propios contratada",0,12,12,39,2
8744630197,"Hombre","Urbano","No contratada",0,12,1,19,5
8744635330,"Hombre","Urbano","Garantía daños propios contratada",0,12,0,18,0
8744830996,"Hombre","Urbano","No contratada",0,12,22,40,6
8745331071,"Hombre","No urbano","No contratada",0,12,22,40,11
8745431182,"Hombre","No urbano","No contratada",0,12,14,60,17
8829729552,"Hombre","Urbano","No contratada",0,11,29,49,6
8829932472,"Hombre","Urbano","No contratada",0,11,31,50,8
8830730046,"Hombre","No urbano","No contratada",0,11,32,50,5
8830932708,"Mujer","No urbano","Garantía daños propios contratada",0,11,20,59,3
8831032775,"Hombre","No urbano","No contratada",0,11,15,50,15
8831131509,"Hombre","No urbano","No contratada",0,11,27,60,11
8831432154,"Hombre","Urbano","No contratada",1,11,15,50,9
8831630269,"Hombre","No urbano","Garantía daños propios contratada",0,11,12,30,7
8831733423,"Hombre","No urbano","No contratada",0,11,18,60,6
8831829331,"Hombre","No urbano","No contratada",0,11,22,40,4
8831832237,"Mujer","No urbano","No contratada",0,11,4,30,15
8831931126,"Hombre","No urbano","No contratada",0,11,14,60,11
8832029830,"Hombre","No urbano","No contratada",0,11,12,30,12
8832130531,"Hombre","Urbano","No contratada",0,11,25,50,4
8832330765,"Hombre","Urbano","No contratada",0,11,35,53,11
8832529535,"Hombre","No urbano","No contratada",0,11,18,60,12
8832732319,"Mujer","No urbano","No contratada",2,11,1,19,2
8832734422,"Mujer","No urbano","No contratada",1,11,14,60,14
8832735276,"Mujer","No urbano","No contratada",0,11,6,40,13
8833029124,"Hombre","Urbano","Garantía daños propios contratada",0,11,23,41,2
8833230225,"Hombre","No urbano","No contratada",0,11,11,29,9
8833529767,"Hombre","No urbano","No contratada",0,11,22,40,5
8833738741,"Mujer","No urbano","No contratada",0,11,13,40,12
8834331275,"Mujer","No urbano","Garantía daños propios contratada",0,11,13,50,4
8834530080,"Hombre","No urbano","Garantía daños propios contratada",1,11,14,49,4
8834630812,"Mujer","No urbano","No contratada",0,11,11,29,11
8834735289,"Hombre","Urbano","No contratada",0,11,24,59,2
8835030490,"Hombre","No urbano","No contratada",0,11,21,40,3
8835729835,"Mujer","No urbano","No contratada",0,11,10,60,8
8835830236,"Hombre","No urbano","No contratada",0,11,35,60,17
8836230548,"Hombre","No urbano","No contratada",0,11,11,29,11
8837030262,"Hombre","Urbano","No contratada",0,11,42,60,14
8837330380,"Hombre","Urbano","No contratada",0,11,22,40,5
8837629229,"Mujer","No urbano","No contratada",0,11,15,39,11
8837729195,"Mujer","Urbano","Garantía daños propios contratada",0,11,12,59,1
8840529604,"Mujer","Urbano","No contratada",0,11,0,18,8
8841130000,"Hombre","No urbano","Garantía daños propios contratada",0,11,21,39,4
8841229391,"Hombre","No urbano","Garantía daños propios contratada",0,11,22,40,5
8844230292,"Hombre","Urbano","Garantía daños propios contratada",0,11,37,60,2
8844729863,"Hombre","Urbano","No contratada",1,11,26,49,9
8845330070,"Mujer","No urbano","No contratada",0,11,18,60,3
8845431138,"Hombre","Urbano","No contratada",0,11,27,50,4
8848829860,"Hombre","Urbano","No contratada",0,11,23,41,7
8929935371,"Hombre","No urbano","No contratada",0,10,16,50,12
8929935585,"Hombre","Urbano","No contratada",0,10,13,31,12
8929935627,"Hombre","No urbano","No contratada",0,10,11,29,4
8930129275,"Hombre","No urbano","No contratada",0,10,18,36,11
8930230852,"Hombre","No urbano","No contratada",0,10,31,49,2
8930732265,"Hombre","No urbano","Garantía daños propios contratada",0,10,10,30,6
8930829818,"Hombre","Urbano","No contratada",0,10,0,18,6
8931031636,"Hombre","No urbano","No contratada",0,10,1,19,12
8931031986,"Hombre","No urbano","No contratada",0,10,6,60,8
8931032557,"Hombre","Urbano","No contratada",0,10,12,30,5
8931079407,"Hombre","No urbano","No contratada",1,10,18,60,5
8931131815,"Mujer","No urbano","No contratada",0,10,2,20,11
8931329563,"Mujer","No urbano","No contratada",0,10,17,50,10
8931730220,"Hombre","No urbano","No contratada",0,10,37,55,3
8931829943,"Mujer","No urbano","No contratada",0,10,9,30,8
8931934460,"Hombre","No urbano","No contratada",0,10,2,20,3
8932530761,"Hombre","No urbano","No contratada",0,10,11,29,10
8932533474,"Mujer","No urbano","No contratada",0,10,31,60,8
8932729215,"Mujer","Urbano","No contratada",0,10,13,40,11
8932734062,"Hombre","No urbano","No contratada",0,10,17,50,9
8932930543,"Hombre","Urbano","Garantía daños propios contratada",0,10,14,40,4
8933029306,"Mujer","Urbano","No contratada",0,10,21,39,6
8933229655,"Hombre","No urbano","No contratada",0,10,21,39,9
8933229803,"Mujer","No urbano","Garantía daños propios contratada",0,10,18,40,0
8933232195,"Hombre","No urbano","No contratada",0,10,31,49,2
8933530311,"Mujer","No urbano","No contratada",0,10,20,50,0
8933629690,"Hombre","Urbano","No contratada",0,10,26,44,14
8933734666,"Hombre","Urbano","No contratada",0,10,13,50,10
8933750731,"Hombre","Urbano","No contratada",0,10,14,60,3
8934332980,"Mujer","Urbano","No contratada",0,10,4,50,15
8934333138,"Mujer","No urbano","No contratada",1,10,0,18,3
8934634735,"Hombre","No urbano","No contratada",0,10,1,19,7
8935930435,"Mujer","Urbano","No contratada",0,10,14,40,10
8937030384,"Hombre","Urbano","No contratada",0,10,26,60,10
8937229684,"Hombre","No urbano","No contratada",0,10,15,40,2
8937229991,"Hombre","Urbano","Garantía daños propios contratada",0,10,22,40,9
8937729680,"Mujer","Urbano","No contratada",0,10,14,40,6
8938330768,"Hombre","Urbano","No contratada",0,10,16,40,9
8940329424,"Hombre","No urbano","Garantía daños propios contratada",1,10,36,54,6
8940333104,"Hombre","Urbano","No contratada",0,10,12,30,4
8940333414,"Hombre","Urbano","No contratada",0,10,18,60,7
8940530367,"Hombre","Urbano","No contratada",0,10,22,40,2
8940629152,"Hombre","No urbano","No contratada",0,10,26,49,13
8941829678,"Hombre","No urbano","No contratada",1,10,16,40,4
8941930485,"Mujer","No urbano","Garantía daños propios contratada",0,10,15,33,10
8948630298,"Hombre","No urbano","No contratada",0,10,16,60,8
9029729748,"Mujer","Urbano","No contratada",0,9,17,59,11
9029879543,"Hombre","No urbano","No contratada",0,9,17,50,9
9030230857,"Hombre","No urbano","No contratada",0,9,20,38,6
9030331050,"Mujer","Urbano","No contratada",0,9,2,20,9
9030331515,"Hombre","Urbano","No contratada",0,9,18,60,10
9030380351,"Hombre","Urbano","No contratada",0,9,15,40,4
9030429215,"Hombre","Urbano","No contratada",0,9,13,50,15
9030530068,"Mujer","No urbano","Garantía daños propios contratada",0,9,21,39,4
9030629126,"Hombre","Urbano","No contratada",0,9,20,38,5
9030881274,"Hombre","No urbano","No contratada",1,9,38,56,9
9030999568,"Mujer","No urbano","Garantía daños propios contratada",0,9,11,39,0
9031029248,"Hombre","Urbano","No contratada",0,10,16,59,2
9031030368,"Mujer","No urbano","No contratada",0,9,0,18,8
9031032949,"Mujer","No urbano","No contratada",0,9,9,30,3
9031179221,"Hombre","Urbano","No contratada",0,9,23,41,0
9031330113,"Mujer","Urbano","Garantía daños propios contratada",0,9,0,18,4
9031430245,"Mujer","Urbano","No contratada",0,9,10,60,9
9031732465,"Mujer","No urbano","No contratada",0,9,11,29,8
9031879090,"Hombre","No urbano","Garantía daños propios contratada",0,9,17,59,1
9031933425,"Hombre","Urbano","No contratada",0,9,18,49,13
9031935489,"Mujer","Urbano","No contratada",0,9,10,60,6
9032029118,"Hombre","No urbano","No contratada",0,9,35,53,6
9032179240,"Mujer","No urbano","No contratada",0,9,6,50,17
9032230171,"Hombre","Urbano","No contratada",0,9,16,50,9
9032231087,"Hombre","Urbano","No contratada",0,9,15,40,12
9032432391,"Hombre","No urbano","Garantía daños propios contratada",0,9,33,51,9
9032435923,"Hombre","No urbano","Garantía daños propios contratada",0,9,22,40,5
9032533704,"Mujer","No urbano","No contratada",0,9,21,39,9
9032541085,"Hombre","No urbano","No contratada",0,10,2,20,6
9032582012,"Mujer","No urbano","No contratada",1,9,12,40,9
9032630915,"Hombre","No urbano","No contratada",0,9,38,56,9
9032732423,"Hombre","No urbano","No contratada",0,9,25,60,18
9032830572,"Hombre","No urbano","No contratada",0,9,29,47,9
9033079538,"Hombre","No urbano","No contratada",0,9,27,50,2
9033229778,"Hombre","Urbano","No contratada",0,9,2,20,5
9033330325,"Mujer","No urbano","No contratada",1,9,11,29,1
9033680203,"Hombre","No urbano","No contratada",0,9,21,39,9
9033735431,"Hombre","Urbano","No contratada",0,9,11,40,9
9033738125,"Hombre","No urbano","No contratada",0,9,32,50,9
9033738984,"Mujer","No urbano","No contratada",0,9,2,20,9
9033743435,"Hombre","Urbano","No contratada",0,9,16,40,8
9033745060,"Hombre","No urbano","No contratada",1,9,42,60,9
9033789165,"Hombre","No urbano","Garantía daños propios contratada",0,9,46,64,3
9033929447,"Hombre","Urbano","No contratada",0,9,31,59,4
9034029698,"Hombre","Urbano","No contratada",0,9,1,19,6
9034030306,"Hombre","Urbano","Garantía daños propios contratada",0,9,12,60,2
9034132561,"Hombre","Urbano","No contratada",1,9,23,49,10
9034230643,"Hombre","No urbano","No contratada",0,9,11,50,10
9034232966,"Mujer","No urbano","No contratada",1,9,14,40,9
9034232997,"Mujer","No urbano","No contratada",0,9,0,18,2
9034250479,"Hombre","No urbano","No contratada",0,9,32,50,17
9034279521,"Hombre","No urbano","Garantía daños propios contratada",0,9,32,50,1
9034290347,"Hombre","No urbano","Garantía daños propios contratada",0,9,10,40,4
9034379078,"Hombre","No urbano","No contratada",0,9,32,50,5
9034379189,"Hombre","No urbano","No contratada",0,9,2,20,5
9034729769,"Mujer","Urbano","No contratada",0,9,25,43,6
9034731160,"Mujer","Urbano","Garantía daños propios contratada",0,9,12,30,0
9035080976,"Mujer","No urbano","No contratada",0,9,1,19,2
9035732689,"Mujer","Urbano","No contratada",1,9,11,39,2
9036029707,"Hombre","No urbano","No contratada",0,9,13,40,7
9036229368,"Hombre","No urbano","No contratada",0,9,27,59,6
9036230333,"Hombre","No urbano","No contratada",0,9,39,57,8
9036530230,"Mujer","No urbano","No contratada",0,9,20,50,3
9037229117,"Hombre","Urbano","No contratada",0,9,6,49,5
9037279505,"Hombre","No urbano","No contratada",0,9,22,50,12
9037629733,"Mujer","No urbano","No contratada",1,9,1,19,10
9037730061,"Hombre","Urbano","No contratada",0,9,24,42,11
9037730273,"Hombre","Urbano","No contratada",0,9,21,39,9
9037829918,"Hombre","No urbano","No contratada",0,9,12,30,0
9038329446,"Hombre","Urbano","No contratada",0,9,28,46,6
9038379178,"Mujer","No urbano","Garantía daños propios contratada",0,9,2,20,6
9038529548,"Mujer","No urbano","No contratada",0,9,12,30,12
9039939522,"Mujer","Urbano","No contratada",0,9,11,40,9
9040342080,"Hombre","Urbano","No contratada",0,9,20,40,9
9040531351,"Hombre","No urbano","No contratada",0,9,15,40,11
9040730739,"Hombre","No urbano","No contratada",0,9,27,49,2
9040829536,"Mujer","Urbano","No contratada",0,9,2,20,7
9040839928,"Mujer","No urbano","No contratada",0,9,0,18,9
9041229709,"Mujer","No urbano","Garantía daños propios contratada",0,9,33,51,1
9041479195,"Hombre","No urbano","Garantía daños propios contratada",0,9,28,46,0
9042831229,"Hombre","Urbano","No contratada",0,9,8,39,27
9042929348,"Hombre","Urbano","No contratada",0,9,22,40,3
9044629362,"Mujer","Urbano","Garantía daños propios contratada",1,9,16,40,9
9044637798,"Mujer","Urbano","No contratada",0,9,29,47,9
9044679160,"Hombre","No urbano","No contratada",0,9,26,60,1
9044929092,"Mujer","No urbano","No contratada",0,9,0,18,7
9044930500,"Hombre","No urbano","No contratada",0,9,12,30,10
9045029218,"Hombre","No urbano","No contratada",0,9,27,45,0
9045030720,"Hombre","No urbano","No contratada",0,9,12,30,5
9048830389,"Mujer","No urbano","No contratada",0,9,11,50,20
9048929451,"Hombre","No urbano","No contratada",0,9,21,39,10
9048930148,"Mujer","Urbano","No contratada",1,9,0,18,6
9129980887,"Hombre","No urbano","No contratada",0,8,28,50,6
9130030514,"Hombre","No urbano","Garantía daños propios contratada",0,8,24,42,3
9130030940,"Hombre","No urbano","No contratada",1,8,13,31,8
9130130370,"Hombre","Urbano","Garantía daños propios contratada",1,8,21,39,8
9130238233,"Hombre","No urbano","No contratada",0,8,32,50,14
9130329958,"Mujer","No urbano","No contratada",0,8,15,40,8
9130332198,"Hombre","Urbano","Garantía daños propios contratada",0,8,32,50,0
9130380279,"Hombre","No urbano","No contratada",0,8,25,49,9
9130433095,"Mujer","No urbano","No contratada",0,8,10,39,6
9130437296,"Hombre","No urbano","Garantía daños propios contratada",0,8,42,60,0
9130439985,"Hombre","No urbano","No contratada",0,8,17,59,8
9130530160,"Mujer","No urbano","No contratada",0,8,12,30,11
9130630736,"Hombre","No urbano","No contratada",0,8,12,30,8
9130830105,"Hombre","Urbano","No contratada",0,8,2,39,8
9130941715,"Hombre","Urbano","No contratada",0,8,26,50,7
9130979388,"Hombre","No urbano","No contratada",0,8,23,60,6
9131036037,"Mujer","No urbano","No contratada",0,8,23,41,11
9131130098,"Hombre","No urbano","No contratada",0,8,22,40,5
9131130151,"Hombre","No urbano","No contratada",0,8,12,30,11
9131180520,"Hombre","No urbano","Garantía daños propios contratada",0,8,25,60,8
9131431084,"Hombre","Urbano","No contratada",0,8,11,29,15
9131435803,"Hombre","Urbano","No contratada",0,8,11,29,21
9131530559,"Hombre","No urbano","No contratada",1,8,13,31,10
9131580346,"Hombre","No urbano","No contratada",0,8,33,51,4
9131630304,"Mujer","No urbano","No contratada",0,8,10,40,8
9131679738,"Hombre","No urbano","No contratada",0,8,2,20,8
9131733797,"Hombre","No urbano","Garantía daños propios contratada",0,8,2,20,1
9131779908,"Hombre","Urbano","No contratada",0,8,24,42,11
9131879393,"Mujer","No urbano","No contratada",0,8,11,29,5
9131879609,"Mujer","Urbano","No contratada",0,8,11,49,14
9131930615,"Mujer","No urbano","No contratada",0,8,21,40,3
9132031043,"Hombre","No urbano","No contratada",1,8,31,59,16
9132033662,"Mujer","No urbano","No contratada",0,8,29,47,3
9132230362,"Hombre","No urbano","No contratada",0,8,23,41,10
9132582968,"Mujer","No urbano","No contratada",0,8,10,39,0
9132583606,"Hombre","No urbano","No contratada",0,8,23,41,11
9132584849,"Hombre","No urbano","No contratada",0,8,12,30,8
9132591123,"Hombre","Urbano","No contratada",0,8,25,59,6
9132591448,"Hombre","No urbano","No contratada",0,8,27,59,8
9132591998,"Hombre","No urbano","No contratada",0,8,14,40,13
9132831455,"Hombre","Urbano","No contratada",0,8,15,39,12
9132930919,"Hombre","No urbano","No contratada",0,8,27,49,6
